CURRENT PATH,PROPOSED PATH,OLD LENGTH,NEW LENGTH,RESPONSIBILITY,REASON
scripts/refresh_user_guide_index.py,scripts/refresh_guide_idx.py,27,20,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
scripts/test_menu_governance_e2e.py,scripts/test_menu_gov_e2e.py,27,20,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
scripts/admin/reset_test_user_password.py,scripts/admin/reset_test_pwd.py,27,17,Tooling / migration / audit script in scripts/admin,Cleaned script filename to domain + action <= 22 chars
docs/PILOT_DB_MIGRATE_RESULTS.md,docs/PILOT_DB_MIGRATE.md,27,19,Documentation in docs,Standardized document filename <= 22 chars
docs/audits/CONSIGNMENT_AUDIT_REPORT.md,docs/audits/CONSIGNMENT_AUDIT.md,27,20,Documentation in docs/audits,Standardized document filename <= 22 chars
docs/governance/ADR_002_COMPLIANCE_AUDIT.md,docs/governance/ADR_002.md,27,10,Documentation in docs/governance,Standardized document filename <= 22 chars
docs/user_guide/ENDUSER_TRAINING_AUTHORS.md,docs/user_guide/ENDUSER_TRAINING__3.md,27,22,Documentation in docs/user_guide,Standardized document filename <= 22 chars
docs/_audit/FINAL_REMEDIATION_REPORT.md,docs/_audit/FINAL_REMEDIATION.md,27,20,Documentation in docs/_audit,Standardized document filename <= 22 chars
docs/_refactor/02_schema_migration_plan.md,docs/_refactor/02_schema.md,27,12,Documentation in docs/_refactor,Standardized document filename <= 22 chars
docs/_refactor/03_alias_registry_design.md,docs/_refactor/03_alias_registry.md,27,20,Documentation in docs/_refactor,Standardized document filename <= 22 chars
docs/_refactor/04_paste_pipeline_design.md,docs/_refactor/04_paste_pipeline.md,27,20,Documentation in docs/_refactor,Standardized document filename <= 22 chars
docs/_refactor/05_reporting_view_design.md,docs/_refactor/05_reporting_view.md,27,20,Documentation in docs/_refactor,Standardized document filename <= 22 chars
src/components/CompanySelectionScreen.tsx,src/components/CompanySelectScree.tsx,26,22,UI component in src/components,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/VariantTemplateSection.tsx,src/components/VariantTemplateSec.tsx,26,22,UI component in src/components,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/barcode/barcodeTransactionStore.ts,src/components/barcode/barcodeTransactionS.ts,26,22,UI component in src/components/barcode,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/billing/ItemBrowseOverlayModal.tsx,src/components/billing/ItemBrowseOverlayD.tsx,26,22,UI component in src/components/billing,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/drilldown/ContextualInspectorHUD.tsx,src/components/drilldown/CtxInspectorHUD.tsx,26,19,UI component in src/components/drilldown,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/global/document/configs/purchaseDocument.config.ts,src/components/global/document/configs/purchaseDoc.config.ts,26,21,UI component in src/components/global/document/configs,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/itemMaster/SmritiItemMasterStudio.tsx,src/components/itemMaster/ItemMasterStudio.tsx,26,20,UI component in src/components/itemMaster,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/itemMaster/SmritiReplaceDataModal.tsx,src/components/itemMaster/ReplaceDataDlg.tsx,26,18,UI component in src/components/itemMaster,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/services/securityManagementStore.ts,src/services/securityStore.ts,26,16,Frontend logic in src/services,Streamlined service/repository name <= 22 chars
src/tests/customerPriceGroup.test.ts,src/tests/custPriceGrp.test.ts,26,20,Vitest frontend test suite,Streamlined test suite filename to domain + responsibility <= 22 chars
src/tests/multiTargetMapping.test.ts,src/tests/multiMap.test.ts,26,16,Vitest frontend test suite,Streamlined test suite filename to domain + responsibility <= 22 chars
backend/app/services/invoice_seller_resolver.py,backend/app/services/seller_resolver.py,26,18,FastAPI backend domain service,Cleaned service filename to domain + responsibility <= 22 chars
backend/app/services/universal_party_service.py,backend/app/services/univ_party_svc.py,26,17,FastAPI backend domain service,Cleaned service filename to domain + responsibility <= 22 chars
backend/app/tests/test_product_pagination.py,backend/app/tests/t_prod_page.py,26,14,FastAPI backend test suite,Shortened backend test module filename to t_<domain> <= 22 chars
backend/app/tests/test_staff_verification.py,backend/app/tests/t_staff_verify.py,26,17,FastAPI backend test suite,Shortened backend test module filename to t_<domain> <= 22 chars
backend/tests/test_eway_bill_dispatch.py,backend/tests/t_eway_dispatch.py,26,18,FastAPI backend test suite,Shortened backend test module filename to t_<domain> <= 22 chars
scripts/audit_golive_acceptance.py,scripts/audit_golive.py,26,15,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
scripts/create_invoices_104_106.py,scripts/create_invs_104.py,26,18,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
scripts/export_item_master_list.py,scripts/export_item_list.py,26,19,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
scripts/migrate_db_to_smritisys.py,scripts/migr_db_to_sys.py,26,17,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
scripts/reconcile_po_vs_invoice.py,scripts/reconcile_po_inv.py,26,19,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
scripts/rollback_menu_migration.py,scripts/rollback_menu.py,26,16,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
scripts/test_daily_sales_report.py,scripts/test_daily_sales.py,26,19,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
scripts/verify_export_integrity.py,scripts/verify_export.py,26,16,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
scripts/verify_invoices_104_106.py,scripts/verify_invs_104.py,26,18,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
docs/SMRITI_MODULE_INVENTORY.md,docs/MODULE_INVENTORY.md,26,19,Documentation in docs,Standardized document filename <= 22 chars
docs/SMRITI_SCREEN_INVENTORY.md,docs/SCREEN_INVENTORY.md,26,19,Documentation in docs,Standardized document filename <= 22 chars
docs/SMRITI_USER_JOURNEY_MAP.md,docs/USER_JOURNEY_MAP.md,26,19,Documentation in docs,Standardized document filename <= 22 chars
docs/architecture/PRODUCT_IDENTITY_ENGINE.md,docs/architecture/PRODUCT_IDENTITY_13.md,26,22,Documentation in docs/architecture,Standardized document filename <= 22 chars
docs/audits/SMRITI_ERP_AUDIT_REPORT.md,docs/audits/SMRITI_ERP_AUDIT.md,25,20,Documentation in docs/audits,Standardized document filename <= 22 chars
docs/user_guide/USER_TRAINING_BLUEPRINT.md,docs/user_guide/USER_TRAINING.md,26,16,Documentation in docs/user_guide,Standardized document filename <= 22 chars
docs/walkthrough/purchase/Purchase_Phase3_v3.18.2.md,docs/walkthrough/purchase/Purchase_Phase3.md,26,18,Documentation in docs/walkthrough/purchase,Standardized document filename <= 22 chars
docs/_audit/00_repository_inventory.md,docs/_audit/00_repository.md,26,16,Documentation in docs/_audit,Standardized document filename <= 22 chars
docs/_audit/07_version_status_audit.md,docs/_audit/07_version_status.md,26,20,Documentation in docs/_audit,Standardized document filename <= 22 chars
src/components/AdvancedBillingEngine.tsx,src/components/AdvancedBillingEng.tsx,25,22,UI component in src/components,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/BarcodeMappingSection.tsx,src/components/BarcodeMappingSec.tsx,25,21,UI component in src/components,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/ExcelGridEntrySection.tsx,src/components/ExcelGridEntrySec.tsx,25,21,UI component in src/components,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/barcode/SearchableMultiSelect.tsx,src/components/barcode/SearchableMultiSel.tsx,25,22,UI component in src/components/barcode,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/billing/SmritiBillingTerminal.tsx,src/components/billing/BillingTerm.tsx,25,15,UI component in src/components/billing,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/billing/propos/SmritiProPosWorkspace.tsx,src/components/billing/propos/ProPosWs.tsx,25,12,UI component in src/components/billing/propos,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/customer/SmritiCustomerFormTab.tsx,src/components/customer/CustFormTab.tsx,25,15,UI component in src/components/customer,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/global/configs/approvalMatrix.config.tsx,src/components/global/configs/approvalMatrix.con.tsx,25,22,UI component in src/components/global/configs,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/global/configs/customerMaster.config.tsx,src/components/global/configs/customerMaster.con.tsx,25,22,UI component in src/components/global/configs,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/global/configs/documentSeries.config.tsx,src/components/global/configs/documentSeries.con.tsx,25,22,UI component in src/components/global/configs,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/global/configs/supplierMaster.config.tsx,src/components/global/configs/supplierMaster.con.tsx,25,22,UI component in src/components/global/configs,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/itemMaster/SmritiItemCatalogGrid.tsx,src/components/itemMaster/ItemCatGrid.tsx,25,15,UI component in src/components/itemMaster,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/itemMaster/SmritiItemDetailsGrid.tsx,src/components/itemMaster/ItemDetGrid.tsx,25,15,UI component in src/components/itemMaster,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/itemMaster/tabs/FieldSelectionViewTab.tsx,src/components/itemMaster/tabs/FieldSelectViewTab.tsx,25,22,UI component in src/components/itemMaster/tabs,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/services/imagePathConfigService.ts,src/services/imagePathConfig.ts,25,18,Frontend logic in src/services,Streamlined service/repository name <= 22 chars
src/tests/indianNumberWords.test.ts,src/tests/numberWords.test.ts,25,19,Vitest frontend test suite,Streamlined test suite filename to domain + responsibility <= 22 chars
backend/app/api/v1/company_control_center.py,backend/app/api/v1/company_center.py,25,17,FastAPI backend artifact in backend/app/api/v1,Standardized backend filename <= 22 chars
backend/app/compliance/repositories/credentials_repository.py,backend/app/compliance/repositories/credentials_repo.py,25,19,FastAPI backend artifact in backend/app/compliance/repositories,Standardized backend filename <= 22 chars
backend/app/services/company_code_allocator.py,backend/app/services/code_allocator.py,25,17,FastAPI backend domain service,Cleaned service filename to domain + responsibility <= 22 chars
backend/app/services/psv_projection_service.py,backend/app/services/psv_projection.py,25,17,FastAPI backend domain service,Cleaned service filename to domain + responsibility <= 22 chars
backend/app/services/reconciliation_service.py,backend/app/services/reconcile_svc.py,25,16,FastAPI backend domain service,Cleaned service filename to domain + responsibility <= 22 chars
backend/app/services/universal_item_service.py,backend/app/services/univ_item_svc.py,25,16,FastAPI backend domain service,Cleaned service filename to domain + responsibility <= 22 chars
backend/tests/test_fiscal_period_brs.py,backend/tests/t_fiscal_period.py,25,18,FastAPI backend test suite,Shortened backend test module filename to t_<domain> <= 22 chars
scripts/import_842_item_master.py,scripts/import_842_items.py,25,19,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
scripts/inspect_frontend_ui_ux.py,scripts/inspect_fe_ui.py,25,16,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
scripts/parse_requested_matrix.py,scripts/parse_matrix.py,25,15,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
scripts/run_axe_core_wcag_scan.py,scripts/run_axe_scan.py,25,15,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
scripts/test_purchase_bill_e2e.py,scripts/test_purch_bill.py,25,18,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
scripts/update_bill_79_from_73.py,scripts/update_bill_79_73.py,25,20,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
docs/SMRITI_UX_AUDIT_MASTER.md,docs/UX_AUDIT_MASTER.md,25,18,Documentation in docs,Standardized document filename <= 22 chars
docs/architecture/PLATFORM_ADAPTER_RULES.md,docs/architecture/PLATFORM_ADAPTER.md,25,19,Documentation in docs/architecture,Standardized document filename <= 22 chars
docs/architecture/decisions/ADR-004-Event-Sourcing.md,docs/architecture/decisions/ADR-004-Event-Sour.md,25,21,Documentation in docs/architecture/decisions,Standardized document filename <= 22 chars
docs/implementation/IMPLEMENTATION_ROADMAP.md,docs/implementation/IMPLEMENTATION.md,25,17,Documentation in docs/implementation,Standardized document filename <= 22 chars
docs/implementation/foundation/FastAPI_Migration_Plan.md,docs/implementation/foundation/FastAPI_Migration.md,25,20,Documentation in docs/implementation/foundation,Standardized document filename <= 22 chars
docs/_audit/05_psv_subsystem_audit.md,docs/_audit/05_psv_subsystem.md,25,19,Documentation in docs/_audit,Standardized document filename <= 22 chars
docs/_audit/08_master_audit_report.md,docs/_audit/08_master_audit.md,25,18,Documentation in docs/_audit,Standardized document filename <= 22 chars
src/components/CompanyControlCenter.tsx,src/components/CompanyControlCent.tsx,24,22,UI component in src/components,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/CreateDebitNoteModal.tsx,src/components/CreateDebitNoteDlg.tsx,24,22,UI component in src/components,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/LabelPrintingSection.tsx,src/components/LabelPrintingSec.tsx,24,20,UI component in src/components,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/PrepareDispatchModal.tsx,src/components/PrepareDispatchDlg.tsx,24,22,UI component in src/components,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/SupplierDashboardTab.tsx,src/components/SupplierDashTab.tsx,24,19,UI component in src/components,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/drilldown/DrillDownBreadcrumbs.tsx,src/components/drilldown/DrillDownCrumbs.tsx,24,19,UI component in src/components/drilldown,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/global/document/DocumentStudioScreen.tsx,src/components/global/document/DocStudioScreen.tsx,24,19,UI component in src/components/global/document,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/sales/components/TaxInvoiceFooterTabs.tsx,src/components/sales/components/TaxInvoiceFooterTa.tsx,24,22,UI component in src/components/sales/components,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/training/Day4BillingSimulator.tsx,src/components/training/Day4BillingSim.tsx,24,18,UI component in src/components/training,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/db/indexeddb/IndexedDbRepositories.ts,src/db/indexeddb/IdbRepos.ts,24,11,Frontend logic in src/db/indexeddb,Streamlined service/repository name <= 22 chars
src/tests/metadataRegistry.test.ts,src/tests/metaRegistry.test.ts,24,20,Vitest frontend test suite,Streamlined test suite filename to domain + responsibility <= 22 chars
src/tests/tagLabelPrinting.test.ts,src/tests/tagPrinting.test.ts,24,19,Vitest frontend test suite,Streamlined test suite filename to domain + responsibility <= 22 chars
backend/app/services/inventory_wms_service.py,backend/app/services/inventory_wms.py,24,16,FastAPI backend domain service,Cleaned service filename to domain + responsibility <= 22 chars
backend/app/services/invoice_render_errors.py,backend/app/services/invoice_errors.py,24,17,FastAPI backend domain service,Cleaned service filename to domain + responsibility <= 22 chars
backend/app/services/pdt_analytics_service.py,backend/app/services/pdt_analytics.py,24,16,FastAPI backend domain service,Cleaned service filename to domain + responsibility <= 22 chars
backend/app/tests/test_api_v1_migration.py,backend/app/tests/t_api_v1_migr.py,24,16,FastAPI backend test suite,Shortened backend test module filename to t_<domain> <= 22 chars
backend/app/tests/test_database_manager.py,backend/app/tests/t_db_manager.py,24,15,FastAPI backend test suite,Shortened backend test module filename to t_<domain> <= 22 chars
backend/app/tests/test_product_identity.py,backend/app/tests/t_prod_identity.py,24,18,FastAPI backend test suite,Shortened backend test module filename to t_<domain> <= 22 chars
backend/app/tests/test_reports_schedule.py,backend/app/tests/t_rpt_schedule.py,24,17,FastAPI backend test suite,Shortened backend test module filename to t_<domain> <= 22 chars
backend/app/tests/test_supplier_payment.py,backend/app/tests/t_supp_payment.py,24,17,FastAPI backend test suite,Shortened backend test module filename to t_<domain> <= 22 chars
backend/app/tests/test_tenant_isolation.py,backend/app/tests/t_tenant_isolate.py,24,19,FastAPI backend test suite,Shortened backend test module filename to t_<domain> <= 22 chars
backend/tests/test_multicurrency_fx.py,backend/tests/t_multicurrency.py,24,18,FastAPI backend test suite,Shortened backend test module filename to t_<domain> <= 22 chars
backend/tests/test_multidb_platform.py,backend/tests/t_multidb_plat.py,24,17,FastAPI backend test suite,Shortened backend test module filename to t_<domain> <= 22 chars
backend/tests/test_purchase_invoice.py,backend/tests/t_purch_invoice.py,24,18,FastAPI backend test suite,Shortened backend test module filename to t_<domain> <= 22 chars
backend/tests/test_ui_control_plane.py,backend/tests/t_ui_ctrl_plane.py,24,18,FastAPI backend test suite,Shortened backend test module filename to t_<domain> <= 22 chars
scripts/calc_invoices_104_106.py,scripts/calc_invs_104.py,24,16,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
scripts/check_sis_master_data.py,scripts/check_sis_masters.py,24,20,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
scripts/inspect_backend_ui_ux.py,scripts/inspect_be_ui.py,24,16,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
scripts/naming_inventory_scan.py,scripts/naming_scan.py,24,14,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
scripts/seed_ui_control_plane.py,scripts/seed_ui_plane.py,24,16,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
scripts/smoke_test_wms_phase4.py,scripts/smoke_wms_phase4.py,24,19,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
scripts/test_offline_fallback.py,scripts/test_offline_fall.py,24,20,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
scripts/test_sales_return_e2e.py,scripts/test_sales_ret_e2e.py,24,21,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
scripts/verify_menu_migration.py,scripts/verify_menu_migr.py,24,19,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
docs/PILOT_GO_LIVE_RUNBOOK.md,docs/PILOT_GO_LIVE.md,24,16,Documentation in docs,Standardized document filename <= 22 chars
docs/PILOT_SMOKE_CHECKLIST.md,docs/PILOT_SMOKE.md,24,14,Documentation in docs,Standardized document filename <= 22 chars
docs/_audit/01_document_inventory.md,docs/_audit/01_document.md,24,14,Documentation in docs/_audit,Standardized document filename <= 22 chars
docs/_audit/02_architecture_audit.md,docs/_audit/02_arch_audit.md,24,16,Documentation in docs/_audit,Standardized document filename <= 22 chars
docs/_refactor/11_residual_followups.md,docs/_refactor/11_residual.md,24,14,Documentation in docs/_refactor,Standardized document filename <= 22 chars
docs/_refactor/FINAL_REFACTOR_REPORT.md,docs/_refactor/FINAL_REFACTOR.md,24,17,Documentation in docs/_refactor,Standardized document filename <= 22 chars
src/components/MasterManagementTab.tsx,src/components/MasterMgmtTab.tsx,23,17,UI component in src/components,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/PasswordResetScreen.tsx,src/components/PasswordResetScree.tsx,23,22,UI component in src/components,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/SmritiErrorBoundary.tsx,src/components/ErrorBoundary.tsx,23,17,UI component in src/components,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/TaxInvoicePrintPage.tsx,src/components/TaxInvoicePrintPag.tsx,23,22,UI component in src/components,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/barcode/TagLabelPrintingTab.tsx,src/components/barcode/TagLabelPrintingTa.tsx,23,22,UI component in src/components/barcode,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/common/FlexibleContextGrid.tsx,src/components/common/FlexContextGrid.tsx,23,19,UI component in src/components/common,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/crm/OpportunityPipeline.tsx,src/components/crm/OppPipe.tsx,23,11,UI component in src/components/crm,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/drilldown/GlobalF2BrowseModal.tsx,src/components/drilldown/GlobalF2BrowseDlg.tsx,23,21,UI component in src/components/drilldown,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/global/configs/masterLookup.config.tsx,src/components/global/configs/masterLookup.confi.tsx,23,22,UI component in src/components/global/configs,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/global/document/configs/salesDocument.config.ts,src/components/global/document/configs/salesDoc.config.ts,23,18,UI component in src/components/global/document/configs,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/itemMaster/ItemMasterEntryView.tsx,src/components/itemMaster/ItemMasterEntryVie.tsx,23,22,UI component in src/components/itemMaster,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/sales/components/TaxInvoiceStatusBar.tsx,src/components/sales/components/TaxInvoiceStatusBa.tsx,23,22,UI component in src/components/sales/components,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/components/training/Day1MasterSimulator.tsx,src/components/training/Day1MasterSim.tsx,23,17,UI component in src/components/training,Stripped redundant Smriti prefix and standardized component suffix <= 22 chars
src/db/postgres/PostgresRepositories.ts,src/db/postgres/PgRepos.ts,23,10,Frontend logic in src/db/postgres,Streamlined service/repository name <= 22 chars
src/layout_engine/navigation_renderer.tsx,src/layout_engine/NavRenderer.tsx,23,15,Frontend logic in src/layout_engine,Streamlined service/repository name <= 22 chars
src/services/customerPolicyEngine.ts,src/services/custPolicyEngine.ts,23,19,Frontend logic in src/services,Streamlined service/repository name <= 22 chars
src/services/trainingSandboxStore.ts,src/services/trainingStore.ts,23,16,Frontend logic in src/services,Streamlined service/repository name <= 22 chars
src/services/globalContext/fieldContextRegistry.ts,src/services/globalContext/fieldContext.ts,23,15,Frontend logic in src/services/globalContext,Streamlined service/repository name <= 22 chars
src/tests/databaseManager.test.ts,src/tests/dbManager.test.ts,23,17,Vitest frontend test suite,Streamlined test suite filename to domain + responsibility <= 22 chars
backend/app/compliance/repositories/audit_log_repository.py,backend/app/compliance/repositories/audit_log_repo.py,23,17,FastAPI backend artifact in backend/app/compliance/repositories,Standardized backend filename <= 22 chars
backend/app/db/control_plane_seeder.py,backend/app/db/ctrl_seeder.py,23,14,FastAPI backend artifact in backend/app/db,Standardized backend filename <= 22 chars
backend/app/models/tax_invoice_template.py,backend/app/models/tax_inv_template.py,23,19,FastAPI backend artifact in backend/app/models,Standardized backend filename <= 22 chars
backend/app/services/distribution_service.py,backend/app/services/distribution_svc.py,23,19,FastAPI backend domain service,Cleaned service filename to domain + responsibility <= 22 chars
backend/app/services/governed_rule_engine.py,backend/app/services/governed_rules.py,23,17,FastAPI backend domain service,Cleaned service filename to domain + responsibility <= 22 chars
backend/app/services/localization_service.py,backend/app/services/localization_svc.py,23,19,FastAPI backend domain service,Cleaned service filename to domain + responsibility <= 22 chars
backend/app/services/offline_sync_service.py,backend/app/services/offline_sync_svc.py,23,19,FastAPI backend domain service,Cleaned service filename to domain + responsibility <= 22 chars
backend/app/tests/test_ecom_connectors.py,backend/app/tests/t_ecom_connect.py,23,17,FastAPI backend test suite,Shortened backend test module filename to t_<domain> <= 22 chars
backend/app/tests/test_user_management.py,backend/app/tests/t_user_mgmt.py,23,14,FastAPI backend test suite,Shortened backend test module filename to t_<domain> <= 22 chars
backend/tests/test_menu_governance.py,backend/tests/t_menu_gov.py,23,13,FastAPI backend test suite,Shortened backend test module filename to t_<domain> <= 22 chars
scripts/audit_item_master_db.py,scripts/audit_item_db.py,23,16,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
scripts/import_ril_customers.py,scripts/import_ril_custs.py,23,19,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
scripts/inspect_all_invoices.py,scripts/inspect_invoices.py,23,19,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
scripts/inspect_sales_schema.py,scripts/inspect_sales_sch.py,23,20,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
scripts/search_r217_prestige.py,scripts/search_prestige.py,23,18,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
scripts/security_secret_scan.py,scripts/sec_secret_scan.py,23,18,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
scripts/seed_phase_d_masters.ts,scripts/seed_phase_d.ts,23,15,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
scripts/test_grn_receipt_e2e.py,scripts/test_grn_rcpt_e2e.py,23,20,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
scripts/test_po_creation_e2e.py,scripts/test_po_create_e2e.py,23,21,Tooling / migration / audit script in scripts,Cleaned script filename to domain + action <= 22 chars
docs/SMRITI_UX_INTENT_MAP.md,docs/UX_INTENT_MAP.md,23,16,Documentation in docs,Standardized document filename <= 22 chars
docs/governance/SMRITI_NAMING_POLICY.md,docs/governance/NAMING_POLICY.md,23,16,Documentation in docs/governance,Standardized document filename <= 22 chars
docs/reports/2026-07-11/DOCUMENTATION_STATUS.md,docs/reports/2026-07-11/DOCUMENTATION.md,23,16,Documentation in docs/reports/2026-07-11,Standardized document filename <= 22 chars
docs/reports/2026-07-12/DOCUMENTATION_STATUS.md,docs/reports/2026-07-12/DOCUMENTATION.md,23,16,Documentation in docs/reports/2026-07-12,Standardized document filename <= 22 chars
docs/reports/2026-07-13/DOCUMENTATION_STATUS.md,docs/reports/2026-07-13/DOCUMENTATION.md,23,16,Documentation in docs/reports/2026-07-13,Standardized document filename <= 22 chars
docs/reports/2026-07-14/DOCUMENTATION_STATUS.md,docs/reports/2026-07-14/DOCUMENTATION.md,23,16,Documentation in docs/reports/2026-07-14,Standardized document filename <= 22 chars
docs/reports/2026-07-15/DOCUMENTATION_STATUS.md,docs/reports/2026-07-15/DOCUMENTATION.md,23,16,Documentation in docs/reports/2026-07-15,Standardized document filename <= 22 chars
docs/reports/2026-07-16/DOCUMENTATION_STATUS.md,docs/reports/2026-07-16/DOCUMENTATION.md,23,16,Documentation in docs/reports/2026-07-16,Standardized document filename <= 22 chars
docs/reports/2026-08-13/DOCUMENTATION_STATUS.md,docs/reports/2026-08-13/DOCUMENTATION.md,23,16,Documentation in docs/reports/2026-08-13,Standardized document filename <= 22 chars
docs/reports/2026-08-15/DOCUMENTATION_STATUS.md,docs/reports/2026-08-15/DOCUMENTATION.md,23,16,Documentation in docs/reports/2026-08-15,Standardized document filename <= 22 chars
docs/reports/2026-08-17/DOCUMENTATION_STATUS.md,docs/reports/2026-08-17/DOCUMENTATION.md,23,16,Documentation in docs/reports/2026-08-17,Standardized document filename <= 22 chars
docs/reports/2026-08-18/DOCUMENTATION_STATUS.md,docs/reports/2026-08-18/DOCUMENTATION.md,23,16,Documentation in docs/reports/2026-08-18,Standardized document filename <= 22 chars
docs/reports/2026-08-19/DOCUMENTATION_STATUS.md,docs/reports/2026-08-19/DOCUMENTATION.md,23,16,Documentation in docs/reports/2026-08-19,Standardized document filename <= 22 chars
docs/reports/2026-08-21/DOCUMENTATION_STATUS.md,docs/reports/2026-08-21/DOCUMENTATION.md,23,16,Documentation in docs/reports/2026-08-21,Standardized document filename <= 22 chars
docs/reports/2026-08-22/DOCUMENTATION_STATUS.md,docs/reports/2026-08-22/DOCUMENTATION.md,23,16,Documentation in docs/reports/2026-08-22,Standardized document filename <= 22 chars
docs/reports/2026-08-23/DOCUMENTATION_STATUS.md,docs/reports/2026-08-23/DOCUMENTATION.md,23,16,Documentation in docs/reports/2026-08-23,Standardized document filename <= 22 chars
